mes_registro,periodo_registro,entidad_registro,municipio_registro,ubicacion_establecimiento,total_trabajadores,total_hombres,total_mujeres,total_no_especificado,actividad_economica,motivo_convenio,modalidad_contrato,clase_contrato,monto_pago,estatus_expediente
mayo,2025,Nuevo Leon ,Monterrey,SALINAS VICTORIA,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,45000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,PESQUERIA,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,1500,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Elaboracion de productos de panaderia y tortillas,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4560,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,PESQUERIA,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2500,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,0,0,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,6000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Alquiler sin intermediacion de salones para fiestas y convenciones,Rescision de parte del patron,con contrato,individual,3513.39,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4019,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,2,1,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,15482.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10840,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11987.99,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,3,2,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5393.52,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3220.94,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Servicios de reparacion y mantenimiento,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4887.5,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Servicios personales,Pago de prestaciones,con contrato,individual,3219.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,2,1,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,54681.2,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SANTA CATARINA,3,2,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8412.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11434.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SANTA CATARINA,1,1,0,0,Otros servicios personales,Pago de prestaciones,con contrato,individual,17010.98,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,"Servicios profesionales, cientificos y tecnicos",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2978.38,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,13500,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,5,5,0,0,Otras construcciones de ingenieria civil,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,26355,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Servicios de revelado e impresion de fotografias y otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2586.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8619.1,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,fabricacion de otros productos de plastico de uso industrial sin reforzamiento,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,14887.82,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,359516.91,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,26062.6,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3348.34,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,899756.99,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,Servicios personales,Rescision de parte del patron,con contrato,individual,1890.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,"Cafeterias, fuentes de sodas, neverias, refresquerias y similares",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,15000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,971125.09,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,1,0,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8350.27,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,2,2,0,0,"Comercio al por mayor de cemento, tabique y grava",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,27392,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,"Servicios profesionales, cientificos y tecnicos",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,17225.8,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,326759.68,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,44812.83,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Autotransporte local de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8186,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Asilos y otras residencias del sector privado para el cuidado de ancianos,Rescision de parte del patron,con contrato,individual,31725,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,1,0,Servicios de revelado e impresion de fotografias y otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,129619.48,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,PESQUERIA,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,1000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,148637.47,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,21015.6,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Notarias publicas,Rescision de parte del patron,con contrato,individual,39572.37,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,0,1,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,75000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,SALINAS VICTORIA,1,1,0,0,Autotransporte local de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4338.86,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,PESQUERIA,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3414.67,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,reparacion y mantenimiento de articulos para el hogar y personales,Rescision de parte del patron,con contrato,individual,47087.25,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,1,0,1,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,100000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,920647.72,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,reparacion y mantenimiento de automoviles y camiones,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,15000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,6203.22,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,Allende,1,1,0,0,Servicios de revelado e impresion de fotografias y otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,100000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,189000,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SANTA CATARINA,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,534111.87,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,896428.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,construccion de obras de ingenieria civil,Pago de prestaciones_Terminacion voluntaria de la relacion de trabajo,con contrato,individual,25350,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,3,2,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,318594.73,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,1,0,0,Servicios inmobiliarios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,20243.8,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,0,0,1,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3389.6,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,0,0,1,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3139.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8357.59,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,1,0,Servicios de proteccion y custodia mediante el monitoreo de sistemas de seguridad,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5731.57,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,2,0,0,2,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,154765.54,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,0,0,1,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10157.3,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,EL CARMEN,3,0,0,3,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,192657.68,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,0,0,1,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,67639.12,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,"Servicios de investigacion cientifica y desarrollo en ciencias naturales y exactas, ingenieria, y ciencias de la vida, prestados por el sector privado",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,13241.6,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GUADALUPE,3,3,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,311229.46,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,2,2,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2154.4,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Comercio al por mayor de maquinaria y equipo para la industria,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5548.7,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,1,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,30000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,2,0,1,1,"Servicios de investigacion, proteccion y seguridad",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,192900,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTEMORELOS,1,0,1,0,Otros servicios de asistencia social,Rescision de parte del patron,con contrato,individual,50256.18,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,35000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,0,1,0,Industria de la madera,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,50165.2,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2159.82,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,22491.89,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,Otros servicios relacionados con el transporte,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,22513,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,2,1,1,0,"Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8062.01,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Comercio al por mayor de productos farmaceuticos,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,150000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,5,2,3,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,31689.42,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,2,0,0,2,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2483.63,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,"Servicios relacionados con los seguros y las fianzas, y administracion de fondos para el retiro",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,13977.89,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,3,2,1,0,impresion de formas continuas y otros impresos,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11202.96,con conciliacion
mayo,2025,Nuevo Leon ,Monterrey,Apodaca,1,1,0,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,14000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,"Servicios de investigacion, proteccion y seguridad",Terminacion voluntaria de la relacion de trabajo,con contrato,individual,18000,con conciliacion 
mayo,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Otros trabajos especializados para la construccion,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11490.8,con conciliacion
